user_id,role,action,timestamp
U29,coach,review,2025-01-05 02:23:00
U5,coach,review,2025-01-06 14:55:00
U67,analyst,review,2025-01-04 20:04:00
U74,coach,annotate,2025-01-02 11:16:00
U95,analyst,annotate,2025-01-07 16:30:00
U75,analyst,upload,2025-01-04 20:31:00
U81,coach,upload,2025-01-01 04:03:00
U40,coach,upload,2025-01-05 02:34:00
U72,coach,upload,2025-01-02 15:02:00
U2,player,annotate,2025-01-04 04:51:00
U68,analyst,upload,2025-01-05 11:57:00
U62,analyst,login,2025-01-02 14:51:00
U80,player,upload,2025-01-07 03:35:00
U58,player,login,2025-01-03 09:14:00
U85,coach,login,2025-01-02 01:48:00
U69,analyst,review,2025-01-04 12:11:00
U58,player,review,2025-01-03 08:07:00
U35,player,review,2025-01-04 19:09:00
U14,analyst,upload,2025-01-03 03:21:00
U15,analyst,annotate,2025-01-06 10:21:00
U6,analyst,login,2025-01-03 13:08:00
U16,coach,annotate,2025-01-05 17:36:00
U87,player,annotate,2025-01-06 00:00:00
U95,coach,upload,2025-01-01 12:25:00
U46,analyst,annotate,2025-01-04 13:50:00
U63,analyst,annotate,2025-01-01 21:30:00
U12,player,review,2025-01-01 07:09:00
U41,coach,review,2025-01-03 14:50:00
U19,coach,login,2025-01-06 21:10:00
U76,coach,login,2025-01-03 16:46:00
U77,analyst,review,2025-01-01 09:09:00
U2,player,upload,2025-01-06 17:15:00
U20,coach,upload,2025-01-03 03:33:00
U95,analyst,login,2025-01-02 17:34:00
U9,analyst,review,2025-01-01 12:47:00
U21,coach,upload,2025-01-01 21:16:00
U8,player,annotate,2025-01-01 22:10:00
U39,player,login,2025-01-03 07:18:00
U37,coach,login,2025-01-01 15:50:00
U29,analyst,annotate,2025-01-06 17:47:00
U83,analyst,annotate,2025-01-01 17:06:00
U35,coach,login,2025-01-04 19:00:00
U38,analyst,annotate,2025-01-05 21:02:00
U90,analyst,upload,2025-01-03 11:09:00
U75,coach,login,2025-01-07 12:50:00
U100,analyst,upload,2025-01-01 22:40:00
U35,coach,login,2025-01-02 15:55:00
U68,coach,upload,2025-01-07 01:56:00
U3,coach,review,2025-01-07 04:27:00
U12,analyst,upload,2025-01-04 06:09:00
U32,coach,annotate,2025-01-07 08:57:00
U47,analyst,review,2025-01-01 17:16:00
U63,coach,login,2025-01-02 01:14:00
U26,player,upload,2025-01-01 02:18:00
U43,analyst,login,2025-01-06 05:18:00
U77,analyst,review,2025-01-05 02:34:00
U44,analyst,annotate,2025-01-05 20:18:00
U38,player,annotate,2025-01-06 14:13:00
U29,coach,annotate,2025-01-04 12:21:00
U55,player,login,2025-01-04 02:01:00
U52,coach,annotate,2025-01-03 11:36:00
U19,coach,annotate,2025-01-07 16:47:00
U35,coach,login,2025-01-05 22:36:00
U48,coach,login,2025-01-02 06:27:00
U91,coach,review,2025-01-01 01:49:00
U60,player,annotate,2025-01-07 14:27:00
U31,analyst,review,2025-01-03 05:53:00
U3,player,upload,2025-01-03 21:00:00
U35,analyst,upload,2025-01-05 17:16:00
U88,analyst,upload,2025-01-07 11:23:00
U52,analyst,upload,2025-01-06 21:56:00
U71,player,login,2025-01-01 07:43:00
U51,coach,review,2025-01-06 12:44:00
U56,coach,review,2025-01-02 05:21:00
U99,analyst,login,2025-01-04 12:27:00
U21,coach,upload,2025-01-03 01:24:00
U1,coach,review,2025-01-01 14:24:00
U53,player,annotate,2025-01-03 18:04:00
U6,coach,login,2025-01-07 20:58:00
U98,coach,login,2025-01-06 13:05:00
U82,player,annotate,2025-01-07 21:33:00
U62,coach,upload,2025-01-03 18:38:00
U89,analyst,upload,2025-01-06 04:55:00
U79,player,review,2025-01-03 02:51:00
U47,coach,annotate,2025-01-01 06:27:00
U96,coach,review,2025-01-02 00:47:00
U50,player,upload,2025-01-06 20:21:00
U82,analyst,review,2025-01-05 13:54:00
U31,player,annotate,2025-01-03 02:35:00
U64,analyst,annotate,2025-01-03 11:35:00
U29,player,annotate,2025-01-01 01:43:00
U15,coach,upload,2025-01-07 11:01:00
U58,player,login,2025-01-03 09:19:00
U23,player,login,2025-01-03 21:11:00
U38,analyst,login,2025-01-02 15:51:00
U41,player,review,2025-01-03 07:23:00
U75,analyst,annotate,2025-01-04 22:56:00
U15,player,upload,2025-01-06 11:28:00
U87,coach,login,2025-01-05 20:21:00
U3,player,login,2025-01-05 15:28:00
U83,coach,review,2025-01-06 18:19:00
U1,analyst,review,2025-01-04 10:27:00
U88,analyst,login,2025-01-02 21:07:00
U75,analyst,annotate,2025-01-02 16:57:00
U94,analyst,annotate,2025-01-07 03:52:00
U11,player,review,2025-01-04 07:08:00
U60,player,review,2025-01-05 18:00:00
U65,player,annotate,2025-01-07 04:27:00
U76,coach,review,2025-01-01 22:55:00
U4,player,review,2025-01-03 12:10:00
U25,coach,annotate,2025-01-03 08:42:00
U72,coach,annotate,2025-01-07 16:10:00
U79,player,upload,2025-01-06 02:12:00
U43,coach,review,2025-01-04 23:47:00
U94,analyst,review,2025-01-04 09:34:00
U40,player,upload,2025-01-02 11:29:00
U96,player,review,2025-01-06 02:12:00
U99,coach,review,2025-01-03 05:01:00
U85,player,login,2025-01-01 22:11:00
U95,player,login,2025-01-01 23:12:00
U100,coach,login,2025-01-02 20:38:00
U91,player,upload,2025-01-05 10:55:00
U44,player,review,2025-01-07 12:45:00
U72,player,upload,2025-01-05 03:57:00
U59,coach,upload,2025-01-01 21:51:00
U23,player,review,2025-01-07 12:43:00
U62,player,annotate,2025-01-05 04:15:00
U23,player,annotate,2025-01-07 06:19:00
U58,analyst,review,2025-01-03 09:49:00
U55,player,annotate,2025-01-01 21:04:00
U33,coach,login,2025-01-03 13:37:00
U77,analyst,review,2025-01-03 01:19:00
U63,coach,upload,2025-01-03 20:57:00
U60,player,login,2025-01-04 06:45:00
U99,player,upload,2025-01-01 17:19:00
U61,player,annotate,2025-01-01 21:52:00
U80,analyst,review,2025-01-04 06:01:00
U76,player,login,2025-01-04 11:08:00
U61,coach,review,2025-01-05 00:01:00
U95,analyst,login,2025-01-05 17:49:00
U69,coach,login,2025-01-03 14:42:00
U89,coach,login,2025-01-03 09:08:00
U21,coach,review,2025-01-07 19:30:00
U3,coach,login,2025-01-02 06:06:00
U48,coach,login,2025-01-07 09:07:00
U10,player,review,2025-01-01 05:45:00
U87,coach,upload,2025-01-01 00:27:00
U81,coach,annotate,2025-01-01 02:48:00
U42,player,review,2025-01-01 04:26:00
U99,analyst,review,2025-01-03 04:08:00
U89,player,login,2025-01-04 07:47:00
U66,analyst,review,2025-01-03 10:56:00
U91,coach,review,2025-01-04 12:02:00
U46,player,annotate,2025-01-04 09:33:00
U9,analyst,review,2025-01-06 00:47:00
U49,analyst,login,2025-01-01 22:57:00
U4,player,annotate,2025-01-02 00:15:00
U60,player,review,2025-01-05 21:40:00
U90,player,login,2025-01-03 23:34:00
U96,player,annotate,2025-01-05 03:14:00
U29,player,review,2025-01-06 17:18:00
U86,coach,login,2025-01-03 00:57:00
U47,coach,annotate,2025-01-01 07:58:00
U77,player,login,2025-01-01 18:00:00
U87,player,annotate,2025-01-03 10:06:00
U63,coach,review,2025-01-05 17:19:00
U31,analyst,upload,2025-01-02 11:37:00
U51,coach,annotate,2025-01-01 18:38:00
U41,player,review,2025-01-07 12:22:00
U36,analyst,annotate,2025-01-01 18:37:00
U40,player,upload,2025-01-02 12:17:00
U95,analyst,login,2025-01-06 07:13:00
U60,player,upload,2025-01-04 10:29:00
U15,coach,upload,2025-01-01 11:19:00
U78,player,login,2025-01-02 02:46:00
U99,coach,upload,2025-01-06 18:41:00
U88,analyst,review,2025-01-01 09:26:00
U30,coach,annotate,2025-01-05 08:39:00
U30,analyst,upload,2025-01-03 10:42:00
U27,player,annotate,2025-01-02 09:13:00
U40,coach,annotate,2025-01-02 01:44:00
U78,analyst,login,2025-01-02 09:55:00
U45,analyst,upload,2025-01-02 16:13:00
U75,analyst,login,2025-01-02 21:17:00
U47,analyst,login,2025-01-03 13:30:00
U90,player,annotate,2025-01-01 19:58:00
U56,player,review,2025-01-04 05:39:00
U54,player,annotate,2025-01-01 09:30:00
U85,analyst,login,2025-01-06 12:44:00
U9,player,upload,2025-01-01 15:18:00
U65,analyst,review,2025-01-03 16:12:00
U70,analyst,review,2025-01-04 20:03:00
U1,analyst,upload,2025-01-01 07:55:00
U86,coach,upload,2025-01-01 07:26:00
U13,player,review,2025-01-05 18:08:00
U38,player,login,2025-01-03 21:24:00
U45,coach,review,2025-01-04 05:07:00
U40,coach,review,2025-01-06 09:11:00
U95,coach,review,2025-01-05 21:41:00
U15,coach,login,2025-01-03 17:15:00
U50,analyst,upload,2025-01-03 05:40:00
U2,player,upload,2025-01-04 23:37:00
U53,player,upload,2025-01-04 07:21:00
U95,player,login,2025-01-01 06:11:00
U26,analyst,login,2025-01-03 20:01:00
U66,player,upload,2025-01-04 02:03:00
U75,coach,annotate,2025-01-01 07:28:00
U33,player,annotate,2025-01-03 02:52:00
U82,player,upload,2025-01-01 10:42:00
U85,analyst,annotate,2025-01-02 12:54:00
U59,coach,annotate,2025-01-07 10:30:00
U95,coach,upload,2025-01-04 22:55:00
U26,coach,upload,2025-01-02 14:45:00
U94,player,login,2025-01-05 07:33:00
U21,coach,annotate,2025-01-06 15:13:00
U49,coach,annotate,2025-01-04 11:54:00
U80,player,upload,2025-01-02 19:05:00
U71,analyst,review,2025-01-04 13:05:00
U86,player,upload,2025-01-01 10:30:00
U71,analyst,login,2025-01-02 14:07:00
U66,analyst,review,2025-01-03 03:13:00
U37,coach,review,2025-01-06 22:01:00
U14,coach,review,2025-01-05 13:07:00
U72,player,login,2025-01-05 05:07:00
U93,analyst,annotate,2025-01-03 20:31:00
U7,player,upload,2025-01-04 23:17:00
U38,coach,login,2025-01-06 20:38:00
U45,analyst,login,2025-01-04 16:29:00
U22,coach,review,2025-01-01 06:48:00
U44,coach,review,2025-01-01 10:28:00
U81,coach,login,2025-01-03 01:19:00
U80,analyst,annotate,2025-01-05 22:53:00
U97,analyst,review,2025-01-03 05:08:00
U35,coach,login,2025-01-01 13:24:00
U60,analyst,review,2025-01-01 01:47:00
U96,coach,upload,2025-01-04 13:12:00
U3,coach,upload,2025-01-05 08:53:00
U67,coach,upload,2025-01-01 17:21:00
U72,analyst,review,2025-01-04 16:03:00
U95,player,review,2025-01-02 02:33:00
U55,player,annotate,2025-01-07 13:20:00
U9,analyst,upload,2025-01-02 12:52:00
U69,analyst,annotate,2025-01-01 10:30:00
U28,coach,login,2025-01-07 10:23:00
U15,coach,login,2025-01-03 14:58:00
U91,player,upload,2025-01-07 18:17:00
U31,coach,annotate,2025-01-03 20:01:00
U59,player,review,2025-01-02 19:03:00
U82,player,annotate,2025-01-01 03:11:00
U54,analyst,login,2025-01-05 14:56:00
U68,analyst,annotate,2025-01-06 12:19:00
U85,analyst,login,2025-01-02 19:22:00
U47,player,login,2025-01-06 12:25:00
U42,analyst,annotate,2025-01-01 12:29:00
U23,player,review,2025-01-02 20:07:00
U86,analyst,login,2025-01-06 22:07:00
U65,player,annotate,2025-01-06 11:04:00
U89,coach,login,2025-01-02 04:20:00
U54,coach,upload,2025-01-03 21:05:00
U92,player,review,2025-01-03 12:48:00
U11,player,upload,2025-01-01 08:23:00
U63,coach,login,2025-01-02 12:14:00
U22,player,review,2025-01-07 18:16:00
U54,player,annotate,2025-01-07 20:16:00
U89,coach,annotate,2025-01-06 09:27:00
U85,player,review,2025-01-06 15:42:00
U36,analyst,upload,2025-01-02 02:46:00
U58,coach,upload,2025-01-01 04:32:00
U20,analyst,review,2025-01-01 16:43:00
U16,player,annotate,2025-01-01 22:23:00
U92,player,review,2025-01-07 15:52:00
U56,analyst,upload,2025-01-02 18:27:00
U93,player,login,2025-01-01 08:26:00
U50,player,annotate,2025-01-05 17:27:00
U90,analyst,review,2025-01-02 21:01:00
U66,player,login,2025-01-04 20:47:00
U74,coach,upload,2025-01-01 20:06:00
U13,analyst,annotate,2025-01-02 11:28:00
U15,analyst,review,2025-01-01 01:21:00
U73,analyst,upload,2025-01-04 14:25:00
U27,analyst,review,2025-01-05 01:39:00
U8,coach,review,2025-01-04 02:49:00
U70,analyst,annotate,2025-01-05 09:31:00
U100,analyst,upload,2025-01-01 15:03:00
U50,player,upload,2025-01-06 15:07:00
U88,analyst,login,2025-01-01 22:57:00
U67,player,upload,2025-01-07 10:31:00
U26,analyst,upload,2025-01-03 11:04:00
U36,analyst,annotate,2025-01-06 05:19:00
U21,coach,login,2025-01-03 10:06:00
U77,player,annotate,2025-01-03 09:40:00
U52,coach,upload,2025-01-05 23:42:00
U11,player,login,2025-01-02 20:15:00
U8,analyst,annotate,2025-01-06 19:46:00
U57,coach,login,2025-01-05 13:00:00
U46,player,upload,2025-01-06 23:55:00
U78,player,login,2025-01-01 08:54:00
U97,coach,login,2025-01-02 15:52:00
U2,player,login,2025-01-01 15:42:00
U64,analyst,upload,2025-01-06 19:20:00
U52,player,upload,2025-01-04 01:16:00
U65,analyst,login,2025-01-05 06:58:00
U11,player,annotate,2025-01-03 02:43:00
U6,coach,annotate,2025-01-02 23:17:00
U96,analyst,upload,2025-01-01 11:56:00
U79,player,review,2025-01-01 17:01:00
U76,analyst,annotate,2025-01-06 06:56:00
U64,coach,login,2025-01-05 13:07:00
U93,player,review,2025-01-02 08:53:00
U55,player,upload,2025-01-07 15:10:00
U44,analyst,annotate,2025-01-05 08:08:00
U86,coach,review,2025-01-03 02:30:00
U14,coach,upload,2025-01-02 23:40:00
U83,player,upload,2025-01-01 19:22:00
U5,analyst,login,2025-01-07 05:57:00
U99,player,annotate,2025-01-05 13:09:00
U25,player,review,2025-01-02 00:16:00
U50,analyst,login,2025-01-07 18:05:00
U73,coach,annotate,2025-01-02 17:27:00
U71,player,review,2025-01-04 07:45:00
U82,player,upload,2025-01-02 21:17:00
U2,analyst,upload,2025-01-04 15:45:00
U10,analyst,annotate,2025-01-02 02:45:00
U2,player,login,2025-01-06 20:59:00
U60,coach,review,2025-01-01 00:54:00
U45,analyst,review,2025-01-01 08:21:00
U8,player,upload,2025-01-06 14:41:00
U58,coach,annotate,2025-01-06 10:56:00
U7,analyst,login,2025-01-07 03:12:00
U99,analyst,upload,2025-01-04 23:25:00
U87,player,upload,2025-01-03 22:33:00
U72,analyst,login,2025-01-01 10:38:00
U21,player,review,2025-01-07 01:22:00
U97,analyst,review,2025-01-05 22:38:00
U47,coach,annotate,2025-01-03 07:03:00
U1,coach,upload,2025-01-06 10:44:00
U12,analyst,annotate,2025-01-05 15:48:00
U75,player,review,2025-01-05 19:49:00
U48,analyst,login,2025-01-05 17:32:00
U94,player,review,2025-01-04 07:52:00
U4,analyst,review,2025-01-01 14:05:00
U34,coach,upload,2025-01-04 08:05:00
U87,player,review,2025-01-04 07:40:00
U32,coach,annotate,2025-01-06 18:16:00
U3,coach,login,2025-01-07 18:48:00
U92,coach,upload,2025-01-04 18:56:00
U68,analyst,login,2025-01-03 04:13:00
U57,player,annotate,2025-01-01 17:05:00
U76,coach,annotate,2025-01-06 06:47:00
U24,player,review,2025-01-05 12:06:00
U33,player,annotate,2025-01-01 06:53:00
U3,coach,review,2025-01-06 07:17:00
U4,analyst,upload,2025-01-03 07:15:00
U30,coach,login,2025-01-01 12:19:00
U70,coach,review,2025-01-07 05:44:00
U49,player,review,2025-01-04 13:31:00
U30,analyst,upload,2025-01-01 17:48:00
U72,player,annotate,2025-01-05 01:36:00
U82,analyst,review,2025-01-02 13:57:00
U16,coach,annotate,2025-01-02 06:13:00
U53,analyst,review,2025-01-07 03:32:00
U6,player,annotate,2025-01-02 15:39:00
U24,coach,review,2025-01-05 12:51:00
U92,analyst,login,2025-01-02 20:32:00
U96,analyst,login,2025-01-02 23:24:00
U89,player,login,2025-01-07 05:37:00
U28,analyst,review,2025-01-04 18:47:00
U21,coach,annotate,2025-01-05 18:35:00
U8,analyst,upload,2025-01-07 05:45:00
U36,player,upload,2025-01-01 18:56:00
U9,analyst,upload,2025-01-04 15:41:00
U40,coach,login,2025-01-01 09:56:00
U85,coach,login,2025-01-02 04:17:00
U51,analyst,login,2025-01-06 14:18:00
U1,analyst,annotate,2025-01-06 15:56:00
U63,coach,login,2025-01-06 07:43:00
U68,player,annotate,2025-01-04 02:57:00
U74,coach,annotate,2025-01-02 05:29:00
U26,analyst,annotate,2025-01-01 08:24:00
U40,analyst,review,2025-01-07 11:00:00
U3,player,upload,2025-01-07 15:12:00
U9,coach,annotate,2025-01-05 05:54:00
U32,coach,upload,2025-01-05 19:04:00
U67,player,annotate,2025-01-01 10:21:00
U4,coach,annotate,2025-01-01 14:04:00
U6,player,login,2025-01-06 02:43:00
U73,coach,upload,2025-01-07 19:34:00
U26,player,annotate,2025-01-02 14:45:00
U2,player,upload,2025-01-03 05:17:00
U66,player,login,2025-01-03 11:53:00
U85,analyst,annotate,2025-01-05 11:50:00
U86,analyst,login,2025-01-06 05:28:00
U3,analyst,annotate,2025-01-04 16:16:00
U35,coach,login,2025-01-06 11:29:00
U59,player,login,2025-01-05 21:29:00
U38,coach,review,2025-01-05 20:01:00
U33,coach,annotate,2025-01-06 23:49:00
U15,player,annotate,2025-01-05 17:45:00
U75,analyst,annotate,2025-01-01 08:08:00
U74,coach,upload,2025-01-03 18:00:00
U100,coach,review,2025-01-03 23:52:00
U14,coach,upload,2025-01-06 15:20:00
U66,analyst,annotate,2025-01-07 18:14:00
U45,player,review,2025-01-01 12:58:00
U48,player,login,2025-01-02 10:02:00
U44,coach,review,2025-01-01 11:39:00
U37,player,login,2025-01-03 10:06:00
U29,analyst,annotate,2025-01-06 09:33:00
U99,player,annotate,2025-01-03 00:51:00
U84,coach,login,2025-01-07 11:18:00
U85,coach,review,2025-01-04 08:08:00
U34,player,upload,2025-01-01 09:20:00
U59,coach,review,2025-01-07 20:45:00
U43,analyst,login,2025-01-04 11:39:00
U33,analyst,login,2025-01-02 13:35:00
U19,analyst,upload,2025-01-07 19:03:00
U8,analyst,upload,2025-01-07 11:15:00
U31,coach,upload,2025-01-06 08:33:00
U11,coach,login,2025-01-04 11:36:00
U8,player,annotate,2025-01-02 18:01:00
U25,coach,review,2025-01-06 08:15:00
U20,player,upload,2025-01-06 05:37:00
U38,coach,login,2025-01-07 03:41:00
U7,player,review,2025-01-02 10:23:00
U77,player,upload,2025-01-01 14:48:00
U39,analyst,annotate,2025-01-07 01:48:00
U74,player,review,2025-01-01 03:39:00
U72,player,review,2025-01-01 04:45:00
U20,player,login,2025-01-07 08:01:00
U81,player,login,2025-01-07 17:22:00
U11,player,login,2025-01-03 20:15:00
U16,analyst,annotate,2025-01-06 02:35:00
U42,player,review,2025-01-05 17:44:00
U96,player,upload,2025-01-07 05:31:00
U90,player,annotate,2025-01-06 11:48:00
U52,coach,upload,2025-01-03 08:03:00
U37,coach,upload,2025-01-01 15:05:00
U52,analyst,login,2025-01-03 13:24:00
U9,player,upload,2025-01-04 21:46:00
U35,player,upload,2025-01-01 09:51:00
U67,coach,annotate,2025-01-03 07:57:00
U95,player,login,2025-01-06 15:33:00
U7,analyst,upload,2025-01-07 21:59:00
U2,player,upload,2025-01-02 19:24:00
U25,analyst,upload,2025-01-05 22:06:00
U76,coach,review,2025-01-01 11:11:00
U94,analyst,review,2025-01-06 14:47:00
U94,analyst,login,2025-01-02 08:15:00
U93,analyst,annotate,2025-01-05 06:54:00
U41,analyst,login,2025-01-05 01:40:00
U75,analyst,review,2025-01-06 23:23:00
U52,analyst,login,2025-01-05 05:51:00
U87,analyst,annotate,2025-01-06 05:20:00
U81,analyst,login,2025-01-04 12:34:00
U77,analyst,upload,2025-01-03 22:28:00
U97,coach,annotate,2025-01-06 17:17:00
U65,analyst,annotate,2025-01-03 09:37:00
U77,analyst,annotate,2025-01-03 04:35:00
U38,player,login,2025-01-03 12:13:00
U67,player,login,2025-01-02 06:00:00
U80,player,upload,2025-01-02 07:28:00
U42,analyst,annotate,2025-01-07 05:46:00
U71,coach,upload,2025-01-03 03:54:00
U54,coach,annotate,2025-01-04 01:50:00
U67,player,review,2025-01-07 03:03:00
U78,player,login,2025-01-04 04:47:00
U64,analyst,upload,2025-01-02 09:41:00
U80,coach,login,2025-01-03 16:24:00
U4,coach,login,2025-01-04 15:18:00
U31,player,review,2025-01-07 03:39:00
U13,coach,review,2025-01-05 18:19:00
U27,player,annotate,2025-01-07 02:30:00
U59,player,review,2025-01-05 10:10:00
U65,analyst,annotate,2025-01-03 08:55:00
U64,player,review,2025-01-04 02:00:00
U25,analyst,review,2025-01-06 00:32:00
U37,coach,upload,2025-01-04 17:41:00
U75,coach,review,2025-01-07 15:23:00
U73,player,upload,2025-01-05 10:46:00
U71,player,review,2025-01-02 09:05:00
U14,analyst,upload,2025-01-07 04:13:00
U94,analyst,login,2025-01-06 20:40:00
U24,coach,annotate,2025-01-01 11:25:00
U67,coach,review,2025-01-03 14:15:00
U48,player,upload,2025-01-06 18:11:00
U91,player,review,2025-01-05 08:12:00
U65,analyst,upload,2025-01-07 18:46:00
U38,player,upload,2025-01-02 02:10:00
U90,analyst,review,2025-01-06 20:56:00
U70,coach,annotate,2025-01-06 18:31:00
U59,coach,upload,2025-01-05 02:55:00
U12,player,login,2025-01-06 08:52:00
U54,analyst,review,2025-01-04 06:40:00
U51,player,login,2025-01-04 10:40:00
U38,player,upload,2025-01-06 08:39:00
U46,analyst,upload,2025-01-07 16:54:00
U99,player,review,2025-01-07 03:53:00
U10,analyst,annotate,2025-01-01 19:07:00
U9,analyst,login,2025-01-03 23:32:00
U87,player,annotate,2025-01-03 15:13:00
U94,analyst,login,2025-01-05 19:19:00
U52,coach,annotate,2025-01-01 22:58:00
U51,coach,review,2025-01-05 14:46:00
U22,coach,login,2025-01-02 19:14:00
U73,coach,review,2025-01-05 14:46:00
U83,player,annotate,2025-01-07 08:22:00
U72,coach,annotate,2025-01-06 02:53:00
U68,coach,annotate,2025-01-05 19:17:00
U5,coach,review,2025-01-01 20:20:00
U83,coach,upload,2025-01-06 17:56:00
U82,player,upload,2025-01-02 15:03:00
U29,coach,login,2025-01-06 07:01:00
U83,analyst,review,2025-01-02 16:36:00
U6,analyst,review,2025-01-06 02:57:00
U69,player,review,2025-01-02 17:09:00
U58,player,annotate,2025-01-05 23:21:00
U43,player,review,2025-01-01 04:55:00
U69,coach,upload,2025-01-07 10:48:00
U72,player,login,2025-01-06 18:57:00
U91,coach,upload,2025-01-06 18:53:00
U37,player,review,2025-01-05 03:48:00
U58,analyst,login,2025-01-04 17:55:00
U37,analyst,login,2025-01-01 19:35:00
U82,coach,review,2025-01-01 19:02:00
U26,player,review,2025-01-03 08:03:00
U42,analyst,upload,2025-01-04 04:28:00
U16,coach,upload,2025-01-01 07:20:00
U22,analyst,annotate,2025-01-07 07:31:00
U23,player,annotate,2025-01-01 06:02:00
U47,coach,annotate,2025-01-05 16:47:00
U67,analyst,review,2025-01-06 03:46:00
U3,player,review,2025-01-03 07:32:00
U12,coach,annotate,2025-01-05 04:11:00
U23,analyst,annotate,2025-01-01 06:11:00
U11,analyst,upload,2025-01-02 18:34:00
U52,coach,annotate,2025-01-01 08:17:00
U50,player,annotate,2025-01-01 22:17:00
U57,coach,login,2025-01-01 05:49:00
U64,analyst,annotate,2025-01-05 13:27:00
U46,analyst,login,2025-01-01 06:17:00
U29,analyst,annotate,2025-01-01 10:40:00
U70,player,login,2025-01-06 14:58:00
U46,analyst,annotate,2025-01-07 10:15:00
U16,analyst,upload,2025-01-02 21:02:00
U98,coach,review,2025-01-03 22:12:00
U51,analyst,login,2025-01-02 23:13:00
U11,coach,review,2025-01-05 16:07:00
U11,analyst,upload,2025-01-04 07:40:00
U63,coach,annotate,2025-01-02 12:24:00
U53,coach,annotate,2025-01-07 19:33:00
U89,coach,upload,2025-01-07 02:19:00
U58,coach,review,2025-01-03 12:10:00
U19,player,review,2025-01-01 22:43:00
U32,analyst,review,2025-01-04 02:25:00
U50,player,review,2025-01-06 01:13:00
U72,analyst,login,2025-01-07 08:56:00
U55,coach,review,2025-01-03 03:53:00
U76,analyst,login,2025-01-04 10:23:00
U41,coach,upload,2025-01-05 02:57:00
U99,analyst,annotate,2025-01-07 04:36:00
U70,coach,login,2025-01-05 17:24:00
U21,analyst,review,2025-01-03 18:30:00
U26,analyst,annotate,2025-01-05 09:39:00
U1,analyst,login,2025-01-05 14:46:00
U81,coach,annotate,2025-01-01 16:50:00
U99,analyst,upload,2025-01-01 20:03:00
U27,coach,review,2025-01-03 17:11:00
U50,player,upload,2025-01-01 00:38:00
U66,analyst,annotate,2025-01-03 17:35:00
U100,coach,upload,2025-01-04 03:53:00
U65,coach,review,2025-01-05 05:28:00
U10,coach,login,2025-01-03 05:57:00
U95,player,upload,2025-01-04 05:26:00
U37,coach,review,2025-01-02 12:15:00
U69,player,annotate,2025-01-01 07:24:00
U41,player,upload,2025-01-01 07:44:00
U46,coach,login,2025-01-07 07:18:00
U77,analyst,upload,2025-01-07 01:30:00
U45,player,annotate,2025-01-01 02:26:00
U88,coach,annotate,2025-01-05 14:43:00
U27,player,annotate,2025-01-03 23:42:00
U65,coach,upload,2025-01-02 18:24:00
U84,coach,upload,2025-01-04 02:24:00
U8,player,upload,2025-01-01 23:47:00
U67,coach,login,2025-01-05 12:02:00
U49,player,review,2025-01-04 02:47:00
U96,coach,upload,2025-01-07 08:34:00
U89,analyst,login,2025-01-03 19:36:00
U89,analyst,annotate,2025-01-04 20:18:00
U14,player,upload,2025-01-07 07:11:00
U62,player,upload,2025-01-04 04:29:00
U43,player,upload,2025-01-05 05:04:00
U27,player,login,2025-01-04 22:45:00
U96,analyst,upload,2025-01-02 22:17:00
U27,player,upload,2025-01-02 18:02:00
U68,coach,review,2025-01-02 13:16:00
U75,coach,login,2025-01-03 10:06:00
U48,player,review,2025-01-05 23:42:00
U67,coach,review,2025-01-03 19:52:00
U25,player,review,2025-01-06 08:40:00
U64,coach,review,2025-01-06 14:19:00
U24,coach,annotate,2025-01-01 13:07:00
U9,player,upload,2025-01-07 06:00:00
U8,player,review,2025-01-04 00:20:00
U95,analyst,login,2025-01-07 16:36:00
U59,player,upload,2025-01-06 19:49:00
U17,analyst,review,2025-01-01 03:05:00
U43,player,review,2025-01-06 10:47:00
U95,coach,login,2025-01-03 18:19:00
U68,analyst,annotate,2025-01-05 23:32:00
U4,coach,login,2025-01-05 11:51:00
U8,player,annotate,2025-01-07 09:24:00
U42,player,annotate,2025-01-03 05:08:00
U49,player,annotate,2025-01-07 02:07:00
U6,player,review,2025-01-04 03:18:00
U73,analyst,review,2025-01-06 10:07:00
U42,analyst,annotate,2025-01-01 22:03:00
U72,player,annotate,2025-01-01 20:53:00
U32,coach,review,2025-01-02 17:07:00
U15,analyst,annotate,2025-01-04 08:53:00
U82,coach,review,2025-01-07 21:31:00
U87,player,annotate,2025-01-03 04:11:00
U69,analyst,review,2025-01-04 10:10:00
U27,analyst,login,2025-01-05 06:12:00
U97,analyst,annotate,2025-01-04 19:57:00
U66,coach,annotate,2025-01-02 10:07:00
U59,player,login,2025-01-02 23:14:00
U28,player,upload,2025-01-02 08:48:00
U24,analyst,annotate,2025-01-04 05:13:00
U51,analyst,upload,2025-01-06 07:43:00
U21,player,login,2025-01-01 15:19:00
U31,coach,annotate,2025-01-06 10:23:00
U75,analyst,upload,2025-01-05 08:01:00
U50,coach,annotate,2025-01-03 01:41:00
U92,coach,annotate,2025-01-01 04:29:00
U40,player,review,2025-01-02 00:58:00
U68,player,upload,2025-01-05 14:06:00
U16,coach,review,2025-01-07 13:43:00
U76,coach,review,2025-01-05 23:08:00
U86,player,upload,2025-01-04 03:48:00
U99,analyst,upload,2025-01-05 06:52:00
U63,coach,review,2025-01-07 01:14:00
U56,analyst,annotate,2025-01-06 17:17:00
