log_id,timestamp,latency_ms,endpoint,status,error_type,date
2742,2025-01-02 21:41:00,287.0630824094485,/login,error,auth_error,2025-01-02
2743,2025-01-02 21:42:00,253.48117349147728,/analytics,success,none,2025-01-02
2744,2025-01-02 21:43:00,294.6511611614805,/login,success,none,2025-01-02
2745,2025-01-02 21:44:00,50.0,/upload,success,none,2025-01-02
2746,2025-01-02 21:45:00,226.27140327441612,/upload,success,none,2025-01-02
2747,2025-01-02 21:46:00,269.3057547933425,/upload,success,none,2025-01-02
2748,2025-01-02 21:47:00,157.91887331043944,/events,success,none,2025-01-02
2749,2025-01-02 21:48:00,280.9058654249248,/events,success,none,2025-01-02
2750,2025-01-02 21:49:00,233.64230232111026,/events,success,none,2025-01-02
2751,2025-01-02 21:50:00,390.4380558652392,/login,success,none,2025-01-02
2752,2025-01-02 21:51:00,375.8415780171885,/upload,success,none,2025-01-02
2753,2025-01-02 21:52:00,212.73555447054696,/analytics,success,none,2025-01-02
2754,2025-01-02 21:53:00,237.93298307466438,/login,success,none,2025-01-02
2755,2025-01-02 21:54:00,244.0841947513286,/login,success,none,2025-01-02
2756,2025-01-02 21:55:00,213.86724190723018,/login,success,none,2025-01-02
2757,2025-01-02 21:56:00,265.60199872225013,/analytics,success,none,2025-01-02
2758,2025-01-02 21:57:00,189.33743448899278,/upload,success,none,2025-01-02
2759,2025-01-02 21:58:00,159.55077320499788,/events,success,none,2025-01-02
2760,2025-01-02 21:59:00,299.8168979120215,/upload,success,none,2025-01-02
2761,2025-01-02 22:00:00,300.3623667377449,/upload,success,none,2025-01-02
2762,2025-01-02 22:01:00,185.6547392272006,/login,success,none,2025-01-02
2763,2025-01-02 22:02:00,321.62843446100794,/login,success,none,2025-01-02
2764,2025-01-02 22:03:00,199.4737816667735,/login,success,none,2025-01-02
2765,2025-01-02 22:04:00,270.2532190430385,/events,success,none,2025-01-02
2766,2025-01-02 22:05:00,315.6275210089965,/events,success,none,2025-01-02
2767,2025-01-02 22:06:00,247.31099482370297,/events,error,api_failure,2025-01-02
2768,2025-01-02 22:07:00,286.37927297129073,/upload,success,none,2025-01-02
2769,2025-01-02 22:08:00,208.68562848899427,/login,success,none,2025-01-02
2770,2025-01-02 22:09:00,234.28267332575223,/analytics,success,none,2025-01-02
2771,2025-01-02 22:10:00,233.53124552957277,/upload,success,none,2025-01-02
2772,2025-01-02 22:11:00,190.2737322767809,/events,success,none,2025-01-02
2773,2025-01-02 22:12:00,235.85806695073742,/analytics,success,none,2025-01-02
2774,2025-01-02 22:13:00,126.11053609090027,/analytics,success,none,2025-01-02
2775,2025-01-02 22:14:00,210.7077002286316,/login,error,api_failure,2025-01-02
2776,2025-01-02 22:15:00,227.20996053042634,/analytics,success,none,2025-01-02
2777,2025-01-02 22:16:00,229.5056198003696,/events,success,none,2025-01-02
2778,2025-01-02 22:17:00,230.6802043303377,/login,error,auth_error,2025-01-02
2779,2025-01-02 22:18:00,245.05886401118968,/analytics,success,none,2025-01-02
2780,2025-01-02 22:19:00,288.3553214468851,/login,success,none,2025-01-02
2781,2025-01-02 22:20:00,319.9613659306018,/analytics,success,none,2025-01-02
2782,2025-01-02 22:21:00,198.01878185213863,/upload,success,none,2025-01-02
2783,2025-01-02 22:22:00,153.74393156886845,/upload,error,timeout,2025-01-02
2784,2025-01-02 22:23:00,166.63644702055177,/events,success,none,2025-01-02
2785,2025-01-02 22:24:00,211.02376630440583,/upload,success,none,2025-01-02
2786,2025-01-02 22:25:00,221.84629457467926,/upload,success,none,2025-01-02
2787,2025-01-02 22:26:00,188.40031470420342,/upload,success,none,2025-01-02
2788,2025-01-02 22:27:00,146.31066686000844,/analytics,success,none,2025-01-02
2789,2025-01-02 22:28:00,213.51033380206493,/analytics,success,none,2025-01-02
2790,2025-01-02 22:29:00,264.51412960911773,/login,success,none,2025-01-02
2791,2025-01-02 22:30:00,297.60235726684516,/analytics,success,none,2025-01-02
2792,2025-01-02 22:31:00,205.4061557513343,/upload,success,none,2025-01-02
2793,2025-01-02 22:32:00,216.96017422852526,/analytics,success,none,2025-01-02
2794,2025-01-02 22:33:00,175.86413529221514,/events,success,none,2025-01-02
2795,2025-01-02 22:34:00,247.4848663700179,/login,error,timeout,2025-01-02
2796,2025-01-02 22:35:00,182.12570926473484,/login,error,timeout,2025-01-02
2797,2025-01-02 22:36:00,295.850225059296,/analytics,success,none,2025-01-02
2798,2025-01-02 22:37:00,107.1306806452711,/upload,success,none,2025-01-02
2799,2025-01-02 22:38:00,221.229626203803,/login,success,none,2025-01-02
2800,2025-01-02 22:39:00,274.08858713533937,/events,success,none,2025-01-02
2801,2025-01-02 22:40:00,264.70676130580034,/events,success,none,2025-01-02
2802,2025-01-02 22:41:00,465.4426931184397,/login,success,none,2025-01-02
2803,2025-01-02 22:42:00,277.9840019654326,/upload,success,none,2025-01-02
2804,2025-01-02 22:43:00,169.67563225263916,/upload,success,none,2025-01-02
2805,2025-01-02 22:44:00,242.36286023287417,/analytics,error,auth_error,2025-01-02
2806,2025-01-02 22:45:00,107.90029332268386,/analytics,success,none,2025-01-02
2807,2025-01-02 22:46:00,243.55202005625912,/login,success,none,2025-01-02
2808,2025-01-02 22:47:00,183.35551543993932,/analytics,success,none,2025-01-02
2809,2025-01-02 22:48:00,323.23122204481297,/analytics,success,none,2025-01-02
2810,2025-01-02 22:49:00,206.0367780323572,/analytics,success,none,2025-01-02
2811,2025-01-02 22:50:00,240.65872673638026,/events,success,none,2025-01-02
2812,2025-01-02 22:51:00,199.15537268764774,/analytics,success,none,2025-01-02
2813,2025-01-02 22:52:00,389.1081081482665,/login,success,none,2025-01-02
2814,2025-01-02 22:53:00,224.30057871056707,/upload,success,none,2025-01-02
2815,2025-01-02 22:54:00,396.6045634783361,/analytics,success,none,2025-01-02
2816,2025-01-02 22:55:00,315.1321409694613,/upload,success,none,2025-01-02
2817,2025-01-02 22:56:00,288.5653381868309,/analytics,success,none,2025-01-02
2818,2025-01-02 22:57:00,279.4986517854016,/login,success,none,2025-01-02
2819,2025-01-02 22:58:00,281.5037838573001,/events,success,none,2025-01-02
2820,2025-01-02 22:59:00,95.78619365235119,/login,success,none,2025-01-02
2821,2025-01-02 23:00:00,227.68932846793948,/events,error,api_failure,2025-01-02
2822,2025-01-02 23:01:00,317.61263769474573,/analytics,error,api_failure,2025-01-02
2823,2025-01-02 23:02:00,246.08822532207157,/analytics,success,none,2025-01-02
2824,2025-01-02 23:03:00,137.58481225571398,/events,success,none,2025-01-02
2825,2025-01-02 23:04:00,245.80764395380245,/login,success,none,2025-01-02
2826,2025-01-02 23:05:00,386.3284413004393,/login,error,api_failure,2025-01-02
2827,2025-01-02 23:06:00,349.75133724277754,/events,success,none,2025-01-02
2828,2025-01-02 23:07:00,245.03967925071746,/analytics,success,none,2025-01-02
2829,2025-01-02 23:08:00,326.1159421646469,/events,success,none,2025-01-02
2830,2025-01-02 23:09:00,220.67943837055586,/analytics,success,none,2025-01-02
2831,2025-01-02 23:10:00,113.69027305386248,/events,success,none,2025-01-02
2832,2025-01-02 23:11:00,176.04272094963565,/analytics,success,none,2025-01-02
2833,2025-01-02 23:12:00,375.0311014806558,/events,success,none,2025-01-02
2834,2025-01-02 23:13:00,228.08055345365565,/upload,success,none,2025-01-02
2835,2025-01-02 23:14:00,230.52928164999855,/analytics,success,none,2025-01-02
2836,2025-01-02 23:15:00,226.01294429800956,/login,success,none,2025-01-02
2837,2025-01-02 23:16:00,402.33092716584054,/events,success,none,2025-01-02
2838,2025-01-02 23:17:00,380.07671322896505,/login,error,auth_error,2025-01-02
2839,2025-01-02 23:18:00,427.5024186758507,/events,success,none,2025-01-02
2840,2025-01-02 23:19:00,237.2763831679959,/login,success,none,2025-01-02
2841,2025-01-02 23:20:00,273.6499590997676,/login,success,none,2025-01-02
2842,2025-01-02 23:21:00,128.66859604633672,/events,success,none,2025-01-02
2843,2025-01-02 23:22:00,368.15475408946196,/events,success,none,2025-01-02
2844,2025-01-02 23:23:00,156.5776358985652,/login,success,none,2025-01-02
2845,2025-01-02 23:24:00,267.34204510101034,/login,success,none,2025-01-02
2846,2025-01-02 23:25:00,162.21579778937246,/login,success,none,2025-01-02
2847,2025-01-02 23:26:00,202.8906538609043,/analytics,success,none,2025-01-02
2848,2025-01-02 23:27:00,183.01900551602398,/analytics,success,none,2025-01-02
2849,2025-01-02 23:28:00,201.36997914593456,/upload,error,api_failure,2025-01-02
2850,2025-01-02 23:29:00,206.87018374808173,/analytics,success,none,2025-01-02
2851,2025-01-02 23:30:00,206.13849640599383,/analytics,success,none,2025-01-02
2852,2025-01-02 23:31:00,316.66671294242457,/events,success,none,2025-01-02
2853,2025-01-02 23:32:00,161.6109765549984,/upload,success,none,2025-01-02
2854,2025-01-02 23:33:00,267.64331416110934,/upload,success,none,2025-01-02
2855,2025-01-02 23:34:00,347.4367321844447,/analytics,success,none,2025-01-02
2856,2025-01-02 23:35:00,208.9442908389283,/events,success,none,2025-01-02
2857,2025-01-02 23:36:00,192.56648874019186,/events,success,none,2025-01-02
2858,2025-01-02 23:37:00,231.55802998557994,/upload,error,auth_error,2025-01-02
2859,2025-01-02 23:38:00,344.37801666885684,/events,success,none,2025-01-02
2860,2025-01-02 23:39:00,265.5286104762686,/login,success,none,2025-01-02
2861,2025-01-02 23:40:00,207.5028564313921,/analytics,success,none,2025-01-02
2862,2025-01-02 23:41:00,288.71013209504315,/login,error,api_failure,2025-01-02
2863,2025-01-02 23:42:00,161.81662801308613,/upload,error,auth_error,2025-01-02
2864,2025-01-02 23:43:00,304.50876083543585,/upload,success,none,2025-01-02
2865,2025-01-02 23:44:00,282.6885846161414,/events,success,none,2025-01-02
2866,2025-01-02 23:45:00,225.37532230888928,/events,success,none,2025-01-02
2867,2025-01-02 23:46:00,182.91313612422152,/upload,success,none,2025-01-02
2868,2025-01-02 23:47:00,179.06552621732342,/upload,success,none,2025-01-02
2869,2025-01-02 23:48:00,292.78538690767283,/login,success,none,2025-01-02
2870,2025-01-02 23:49:00,348.31844019912495,/login,success,none,2025-01-02
2871,2025-01-02 23:50:00,199.01538023769643,/events,error,auth_error,2025-01-02
2872,2025-01-02 23:51:00,286.67093628411874,/login,error,api_failure,2025-01-02
2873,2025-01-02 23:52:00,83.03783851183451,/events,success,none,2025-01-02
2874,2025-01-02 23:53:00,203.23058154742404,/events,success,none,2025-01-02
2875,2025-01-02 23:54:00,247.51528537032783,/analytics,success,none,2025-01-02
2876,2025-01-02 23:55:00,177.2253266414533,/events,success,none,2025-01-02
2877,2025-01-02 23:56:00,175.07949001683232,/login,success,none,2025-01-02
2878,2025-01-02 23:57:00,196.5776354824891,/upload,success,none,2025-01-02
2879,2025-01-02 23:58:00,273.3754182661099,/upload,success,none,2025-01-02
2880,2025-01-02 23:59:00,235.01367852749001,/login,success,none,2025-01-02
2881,2025-01-03 00:00:00,70.94150133400223,/upload,success,none,2025-01-03
2882,2025-01-03 00:01:00,80.3439877891947,/events,success,none,2025-01-03
2883,2025-01-03 00:02:00,201.45078577142596,/upload,success,none,2025-01-03
2884,2025-01-03 00:03:00,286.61492688428416,/login,success,none,2025-01-03
2885,2025-01-03 00:04:00,50.0,/upload,success,none,2025-01-03
2886,2025-01-03 00:05:00,210.02158590786956,/events,success,none,2025-01-03
2887,2025-01-03 00:06:00,207.9001714786063,/events,success,none,2025-01-03
2888,2025-01-03 00:07:00,361.06702225667584,/login,success,none,2025-01-03
2889,2025-01-03 00:08:00,219.1982550629709,/login,success,none,2025-01-03
2890,2025-01-03 00:09:00,280.63911877927427,/login,success,none,2025-01-03
2891,2025-01-03 00:10:00,261.30057120699706,/analytics,success,none,2025-01-03
2892,2025-01-03 00:11:00,79.55468161542396,/analytics,success,none,2025-01-03
2893,2025-01-03 00:12:00,311.456577330539,/events,success,none,2025-01-03
2894,2025-01-03 00:13:00,267.23172043650305,/analytics,success,none,2025-01-03
2895,2025-01-03 00:14:00,290.6614911739672,/analytics,success,none,2025-01-03
2896,2025-01-03 00:15:00,564.0990165149061,/upload,success,none,2025-01-03
2897,2025-01-03 00:16:00,83.27096484011292,/analytics,success,none,2025-01-03
2898,2025-01-03 00:17:00,387.97573198088867,/upload,success,none,2025-01-03
2899,2025-01-03 00:18:00,227.00419844797156,/login,success,none,2025-01-03
2900,2025-01-03 00:19:00,272.98631235224076,/upload,success,none,2025-01-03
2901,2025-01-03 00:20:00,246.35902037590063,/upload,success,none,2025-01-03
2902,2025-01-03 00:21:00,216.06109332815652,/login,success,none,2025-01-03
2903,2025-01-03 00:22:00,204.4133657408993,/login,success,none,2025-01-03
2904,2025-01-03 00:23:00,276.3606988458407,/events,success,none,2025-01-03
2905,2025-01-03 00:24:00,128.62610426626566,/events,success,none,2025-01-03
2906,2025-01-03 00:25:00,310.04633340174126,/events,success,none,2025-01-03
2907,2025-01-03 00:26:00,216.70444760917968,/events,success,none,2025-01-03
2908,2025-01-03 00:27:00,159.59445287677138,/upload,error,auth_error,2025-01-03
2909,2025-01-03 00:28:00,213.9989713603349,/upload,success,none,2025-01-03
2910,2025-01-03 00:29:00,350.5719373490058,/events,success,none,2025-01-03
2911,2025-01-03 00:30:00,207.17319303870215,/analytics,success,none,2025-01-03
2912,2025-01-03 00:31:00,278.6762894567696,/events,success,none,2025-01-03
2913,2025-01-03 00:32:00,191.52349794276213,/analytics,success,none,2025-01-03
2914,2025-01-03 00:33:00,310.6337479938896,/login,success,none,2025-01-03
2915,2025-01-03 00:34:00,304.84061910321634,/upload,success,none,2025-01-03
2916,2025-01-03 00:35:00,397.8887066637129,/upload,success,none,2025-01-03
2917,2025-01-03 00:36:00,235.95488436006275,/analytics,success,none,2025-01-03
2918,2025-01-03 00:37:00,303.49238438063253,/events,success,none,2025-01-03
2919,2025-01-03 00:38:00,257.8454031631156,/upload,success,none,2025-01-03
2920,2025-01-03 00:39:00,353.66974254904113,/analytics,success,none,2025-01-03
2921,2025-01-03 00:40:00,192.49340899130158,/login,success,none,2025-01-03
2922,2025-01-03 00:41:00,309.60042503018246,/login,success,none,2025-01-03
2923,2025-01-03 00:42:00,234.42421631066546,/upload,error,auth_error,2025-01-03
2924,2025-01-03 00:43:00,244.86494583132017,/events,success,none,2025-01-03
2925,2025-01-03 00:44:00,257.34019875586984,/analytics,success,none,2025-01-03
2926,2025-01-03 00:45:00,270.1792317141342,/upload,success,none,2025-01-03
2927,2025-01-03 00:46:00,240.70167655024335,/login,success,none,2025-01-03
2928,2025-01-03 00:47:00,267.17705465364213,/events,success,none,2025-01-03
2929,2025-01-03 00:48:00,376.24944460497477,/analytics,success,none,2025-01-03
2930,2025-01-03 00:49:00,328.83597484921745,/upload,success,none,2025-01-03
2931,2025-01-03 00:50:00,319.5323673997517,/analytics,success,none,2025-01-03
2932,2025-01-03 00:51:00,213.55683791809034,/events,success,none,2025-01-03
2933,2025-01-03 00:52:00,178.86073374173407,/events,success,none,2025-01-03
2934,2025-01-03 00:53:00,326.42404465902024,/login,success,none,2025-01-03
2935,2025-01-03 00:54:00,320.08374340238356,/events,success,none,2025-01-03
2936,2025-01-03 00:55:00,367.81365406007853,/upload,success,none,2025-01-03
2937,2025-01-03 00:56:00,201.68154992246164,/analytics,success,none,2025-01-03
2938,2025-01-03 00:57:00,231.63610757117223,/events,success,none,2025-01-03
2939,2025-01-03 00:58:00,118.84126699796528,/events,error,auth_error,2025-01-03
2940,2025-01-03 00:59:00,218.60231151513017,/upload,success,none,2025-01-03
2941,2025-01-03 01:00:00,329.72564084635576,/analytics,success,none,2025-01-03
2942,2025-01-03 01:01:00,212.68036966174418,/analytics,success,none,2025-01-03
2943,2025-01-03 01:02:00,301.2383836160659,/login,success,none,2025-01-03
2944,2025-01-03 01:03:00,234.7597515201751,/login,success,none,2025-01-03
2945,2025-01-03 01:04:00,275.92456225772486,/analytics,success,none,2025-01-03
2946,2025-01-03 01:05:00,158.1846888147466,/upload,success,none,2025-01-03
2947,2025-01-03 01:06:00,256.8167559707121,/upload,success,none,2025-01-03
2948,2025-01-03 01:07:00,50.0,/login,success,none,2025-01-03
2949,2025-01-03 01:08:00,235.0483073470412,/events,success,none,2025-01-03
2950,2025-01-03 01:09:00,119.5621405027888,/upload,success,none,2025-01-03
2951,2025-01-03 01:10:00,346.4795613237453,/events,success,none,2025-01-03
2952,2025-01-03 01:11:00,312.1925882211609,/upload,success,none,2025-01-03
2953,2025-01-03 01:12:00,287.3336785572865,/analytics,success,none,2025-01-03
2954,2025-01-03 01:13:00,371.6804981727504,/login,success,none,2025-01-03
2955,2025-01-03 01:14:00,174.08667833401302,/events,success,none,2025-01-03
2956,2025-01-03 01:15:00,389.7890558332447,/events,success,none,2025-01-03
2957,2025-01-03 01:16:00,324.5753251408308,/analytics,error,api_failure,2025-01-03
2958,2025-01-03 01:17:00,231.0755770224843,/upload,success,none,2025-01-03
2959,2025-01-03 01:18:00,340.84961177463555,/events,success,none,2025-01-03
2960,2025-01-03 01:19:00,161.49651900706925,/upload,success,none,2025-01-03
2961,2025-01-03 01:20:00,184.0388670777861,/analytics,success,none,2025-01-03
2962,2025-01-03 01:21:00,201.31282214082398,/login,success,none,2025-01-03
2963,2025-01-03 01:22:00,207.68178335487877,/events,success,none,2025-01-03
2964,2025-01-03 01:23:00,165.47538857917976,/upload,success,none,2025-01-03
2965,2025-01-03 01:24:00,347.846645367626,/events,success,none,2025-01-03
2966,2025-01-03 01:25:00,229.29164797041346,/upload,success,none,2025-01-03
2967,2025-01-03 01:26:00,278.20039746855036,/upload,success,none,2025-01-03
2968,2025-01-03 01:27:00,204.37189068690554,/upload,error,timeout,2025-01-03
2969,2025-01-03 01:28:00,104.35173595611863,/analytics,error,api_failure,2025-01-03
2970,2025-01-03 01:29:00,271.60458867131376,/login,success,none,2025-01-03
2971,2025-01-03 01:30:00,97.01960196641784,/events,success,none,2025-01-03
2972,2025-01-03 01:31:00,244.5092763131625,/login,success,none,2025-01-03
2973,2025-01-03 01:32:00,140.53479689337516,/upload,success,none,2025-01-03
2974,2025-01-03 01:33:00,408.9820799384646,/upload,success,none,2025-01-03
2975,2025-01-03 01:34:00,322.9090177739777,/login,error,api_failure,2025-01-03
2976,2025-01-03 01:35:00,258.46030330171845,/login,error,auth_error,2025-01-03
2977,2025-01-03 01:36:00,351.0965342123735,/events,success,none,2025-01-03
2978,2025-01-03 01:37:00,182.29472180274115,/upload,success,none,2025-01-03
2979,2025-01-03 01:38:00,293.47835029360743,/login,success,none,2025-01-03
2980,2025-01-03 01:39:00,265.9848346974971,/analytics,success,none,2025-01-03
2981,2025-01-03 01:40:00,271.1216065066936,/upload,success,none,2025-01-03
2982,2025-01-03 01:41:00,351.7882800085414,/upload,success,none,2025-01-03
2983,2025-01-03 01:42:00,308.59936822238416,/events,success,none,2025-01-03
2984,2025-01-03 01:43:00,273.0978930260019,/analytics,success,none,2025-01-03
2985,2025-01-03 01:44:00,117.6090051017363,/events,error,api_failure,2025-01-03
2986,2025-01-03 01:45:00,173.1962963776429,/analytics,success,none,2025-01-03
2987,2025-01-03 01:46:00,240.18328531234206,/events,success,none,2025-01-03
2988,2025-01-03 01:47:00,257.4697899421321,/analytics,success,none,2025-01-03
2989,2025-01-03 01:48:00,159.5837020260861,/analytics,success,none,2025-01-03
2990,2025-01-03 01:49:00,442.9341340462737,/analytics,success,none,2025-01-03
2991,2025-01-03 01:50:00,371.3115244202858,/login,success,none,2025-01-03
2992,2025-01-03 01:51:00,298.1694656313987,/upload,error,timeout,2025-01-03
2993,2025-01-03 01:52:00,255.76294890269958,/analytics,success,none,2025-01-03
2994,2025-01-03 01:53:00,233.02328240790786,/login,success,none,2025-01-03
2995,2025-01-03 01:54:00,173.84652319822115,/login,success,none,2025-01-03
2996,2025-01-03 01:55:00,256.198441481509,/events,success,none,2025-01-03
2997,2025-01-03 01:56:00,270.62020321142006,/upload,success,none,2025-01-03
2998,2025-01-03 01:57:00,150.65915396147005,/upload,error,auth_error,2025-01-03
2999,2025-01-03 01:58:00,276.7341133795918,/events,success,none,2025-01-03
3000,2025-01-03 01:59:00,237.5792760940201,/upload,success,none,2025-01-03
3001,2025-01-03 02:00:00,97.37539536980873,/events,success,none,2025-01-03
3002,2025-01-03 02:01:00,181.16919913763985,/login,success,none,2025-01-03
3003,2025-01-03 02:02:00,216.91155732626845,/login,success,none,2025-01-03
3004,2025-01-03 02:03:00,401.0150125872152,/analytics,success,none,2025-01-03
3005,2025-01-03 02:04:00,294.52424996270065,/events,success,none,2025-01-03
3006,2025-01-03 02:05:00,143.1614744720087,/login,success,none,2025-01-03
3007,2025-01-03 02:06:00,288.88290315341095,/login,success,none,2025-01-03
3008,2025-01-03 02:07:00,126.21568088493076,/events,success,none,2025-01-03
3009,2025-01-03 02:08:00,336.6152843109659,/login,error,timeout,2025-01-03
3010,2025-01-03 02:09:00,212.3100278545697,/upload,success,none,2025-01-03
3011,2025-01-03 02:10:00,242.50910490086633,/login,error,timeout,2025-01-03
3012,2025-01-03 02:11:00,356.0637318033752,/events,success,none,2025-01-03
3013,2025-01-03 02:12:00,147.02691451326,/upload,success,none,2025-01-03
3014,2025-01-03 02:13:00,138.2305451909607,/upload,error,auth_error,2025-01-03
3015,2025-01-03 02:14:00,203.31205389231962,/login,success,none,2025-01-03
3016,2025-01-03 02:15:00,333.07030808154536,/analytics,success,none,2025-01-03
3017,2025-01-03 02:16:00,128.4523139618526,/upload,success,none,2025-01-03
3018,2025-01-03 02:17:00,50.0,/events,success,none,2025-01-03
3019,2025-01-03 02:18:00,213.9072913272801,/analytics,success,none,2025-01-03
3020,2025-01-03 02:19:00,294.1392639928736,/analytics,success,none,2025-01-03
3021,2025-01-03 02:20:00,346.02093997910634,/upload,success,none,2025-01-03
3022,2025-01-03 02:21:00,212.94709103316808,/login,success,none,2025-01-03
3023,2025-01-03 02:22:00,217.0858714307198,/analytics,success,none,2025-01-03
3024,2025-01-03 02:23:00,342.31205874045975,/login,success,none,2025-01-03
3025,2025-01-03 02:24:00,100.42066402436635,/upload,error,api_failure,2025-01-03
3026,2025-01-03 02:25:00,218.91833798535924,/events,success,none,2025-01-03
3027,2025-01-03 02:26:00,265.23391119400463,/analytics,success,none,2025-01-03
3028,2025-01-03 02:27:00,285.9374977028027,/events,error,timeout,2025-01-03
3029,2025-01-03 02:28:00,209.2154645447294,/login,success,none,2025-01-03
3030,2025-01-03 02:29:00,252.7552809364673,/login,success,none,2025-01-03
3031,2025-01-03 02:30:00,50.93381172696084,/events,success,none,2025-01-03
3032,2025-01-03 02:31:00,197.34012701329215,/upload,success,none,2025-01-03
3033,2025-01-03 02:32:00,286.2806970043574,/upload,success,none,2025-01-03
3034,2025-01-03 02:33:00,171.41647725962565,/analytics,success,none,2025-01-03
3035,2025-01-03 02:34:00,254.7187377271678,/analytics,error,timeout,2025-01-03
3036,2025-01-03 02:35:00,285.74980006421583,/upload,success,none,2025-01-03
3037,2025-01-03 02:36:00,222.5960639313788,/upload,success,none,2025-01-03
3038,2025-01-03 02:37:00,263.6371016797257,/events,success,none,2025-01-03
3039,2025-01-03 02:38:00,172.981394777231,/login,success,none,2025-01-03
3040,2025-01-03 02:39:00,233.47109762431626,/login,error,auth_error,2025-01-03
3041,2025-01-03 02:40:00,298.8172935671378,/analytics,success,none,2025-01-03
3042,2025-01-03 02:41:00,262.55783687747476,/upload,success,none,2025-01-03
3043,2025-01-03 02:42:00,203.07749843488517,/events,success,none,2025-01-03
3044,2025-01-03 02:43:00,267.93731234326344,/analytics,success,none,2025-01-03
3045,2025-01-03 02:44:00,307.16878325092944,/events,success,none,2025-01-03
3046,2025-01-03 02:45:00,86.00469771380176,/upload,success,none,2025-01-03
3047,2025-01-03 02:46:00,342.72592519647185,/upload,success,none,2025-01-03
3048,2025-01-03 02:47:00,223.09962090551426,/upload,success,none,2025-01-03
3049,2025-01-03 02:48:00,284.0391946592184,/login,success,none,2025-01-03
3050,2025-01-03 02:49:00,345.7797538916182,/upload,success,none,2025-01-03
3051,2025-01-03 02:50:00,140.26610422156273,/analytics,success,none,2025-01-03
3052,2025-01-03 02:51:00,193.24471980579628,/login,success,none,2025-01-03
3053,2025-01-03 02:52:00,226.9161043299436,/events,success,none,2025-01-03
3054,2025-01-03 02:53:00,187.29971831004573,/analytics,success,none,2025-01-03
3055,2025-01-03 02:54:00,388.79492606694464,/analytics,success,none,2025-01-03
3056,2025-01-03 02:55:00,181.4582324938566,/events,success,none,2025-01-03
3057,2025-01-03 02:56:00,205.55625764105068,/login,success,none,2025-01-03
3058,2025-01-03 02:57:00,266.35112252823814,/analytics,success,none,2025-01-03
3059,2025-01-03 02:58:00,153.8280379139129,/analytics,success,none,2025-01-03
3060,2025-01-03 02:59:00,218.34554305949888,/analytics,success,none,2025-01-03
3061,2025-01-03 03:00:00,275.396260900014,/login,success,none,2025-01-03
3062,2025-01-03 03:01:00,223.3711676493991,/login,success,none,2025-01-03
3063,2025-01-03 03:02:00,242.52905128800413,/login,success,none,2025-01-03
3064,2025-01-03 03:03:00,207.65343100413034,/analytics,success,none,2025-01-03
3065,2025-01-03 03:04:00,128.84237526553864,/upload,success,none,2025-01-03
3066,2025-01-03 03:05:00,275.72745690713907,/events,error,timeout,2025-01-03
3067,2025-01-03 03:06:00,390.3946457317793,/upload,success,none,2025-01-03
3068,2025-01-03 03:07:00,251.47213046267504,/login,success,none,2025-01-03
3069,2025-01-03 03:08:00,268.02112937980394,/analytics,success,none,2025-01-03
3070,2025-01-03 03:09:00,305.41782040934874,/analytics,success,none,2025-01-03
3071,2025-01-03 03:10:00,148.45356027626406,/upload,success,none,2025-01-03
3072,2025-01-03 03:11:00,386.20117265036845,/upload,success,none,2025-01-03
3073,2025-01-03 03:12:00,266.18630371382415,/events,success,none,2025-01-03
3074,2025-01-03 03:13:00,380.5485519271287,/analytics,success,none,2025-01-03
3075,2025-01-03 03:14:00,191.35736035808085,/upload,error,api_failure,2025-01-03
3076,2025-01-03 03:15:00,395.444953804626,/events,success,none,2025-01-03
3077,2025-01-03 03:16:00,312.01243952278264,/login,success,none,2025-01-03
3078,2025-01-03 03:17:00,294.2432068681887,/upload,error,api_failure,2025-01-03
3079,2025-01-03 03:18:00,268.72195634825187,/login,error,timeout,2025-01-03
3080,2025-01-03 03:19:00,230.11771055404404,/events,error,timeout,2025-01-03
3081,2025-01-03 03:20:00,346.0425326779098,/login,success,none,2025-01-03
3082,2025-01-03 03:21:00,261.2287895878438,/analytics,error,auth_error,2025-01-03
3083,2025-01-03 03:22:00,92.63442371302781,/analytics,success,none,2025-01-03
3084,2025-01-03 03:23:00,160.6250830634398,/login,success,none,2025-01-03
3085,2025-01-03 03:24:00,235.1323398245802,/analytics,success,none,2025-01-03
3086,2025-01-03 03:25:00,274.7999186532444,/events,success,none,2025-01-03
3087,2025-01-03 03:26:00,245.47292088800833,/analytics,success,none,2025-01-03
3088,2025-01-03 03:27:00,347.517663183493,/login,error,timeout,2025-01-03
3089,2025-01-03 03:28:00,93.91185087691002,/login,success,none,2025-01-03
3090,2025-01-03 03:29:00,261.48703492041284,/login,success,none,2025-01-03
3091,2025-01-03 03:30:00,104.56166196902763,/upload,success,none,2025-01-03
3092,2025-01-03 03:31:00,310.77698363873344,/login,success,none,2025-01-03
3093,2025-01-03 03:32:00,242.4433028446398,/events,success,none,2025-01-03
3094,2025-01-03 03:33:00,283.56879776192943,/analytics,success,none,2025-01-03
3095,2025-01-03 03:34:00,180.8893631528187,/analytics,success,none,2025-01-03
3096,2025-01-03 03:35:00,352.3571945326201,/upload,success,none,2025-01-03
3097,2025-01-03 03:36:00,333.3379731247081,/upload,success,none,2025-01-03
3098,2025-01-03 03:37:00,296.683544240951,/events,success,none,2025-01-03
3099,2025-01-03 03:38:00,239.63862025092473,/login,success,none,2025-01-03
